5845077,京北方信息技术股份有限公司珠海,中级大数据开发工程师,珠海·香洲区,1.2-1.3万,2024-04-08 21:02:48,民营,少于50人,计算机软件,https://jobs.51job.com/zhuhai-xzq/149060700.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 餐饮补贴 专业培训 绩效奖金 年终奖金 定期体检 房补,珠海·香洲区|5-7年|本科,"岗位职责：
1.参与银行大数据相关应用系统的设计、研发及测试工作。
2.负责大数据相关的数据清晰、分层、加工等相关数据类工作。
3.负责大数据相关高并发、性能调优等方面工作。

岗位要求：
1、本科或者以上学历，具备4年或4年以上大数据开发经验。
2、熟悉Linux系统环境，熟悉SHELL脚本开发。
3、熟悉oracle/mysql其中一项关系型数据库开发、维护和调优。
4、熟练掌握常见SQL、NOSQL数据库原理、数据库设计、查询编写和优化。
5、熟悉大数据技术栈，对Hadoop、Hive、Spark、Hbase、Kafka、ELK等开源组件有使用及优化经验者优先。
6、有银行数据仓库、数据集市、监管报送、数据报表、反洗钱等项目经验优先考虑。
7、有良好的团队意识和协作精神，工作认真负责、主动。",12000,13000,12500,珠海,本科,广东,5-7年
2839621,江苏欣网视讯软件技术,大数据开发工程师,北京·东城区,1-1.5万,2024-05-12 04:00:19,民营,150-500人,计算机软件,https://jobs.51job.com/beijing-dcq/153089074.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 餐饮补贴,北京·东城区|2年及以上|本科,"工作内容：
1、负责开发与维护公司的相关项目；
2、编写结构清晰、可维护性强、高质量、高效率的代码；
3、与前端开发人员、后端开发人员、测试保持良好沟通，能快速理解，并落实为具体的开发工作；
4、优化产品整体框架设计、基础组件开发，推进工程化和自动化
任职要求：
1、2年及以上大数据开发经验，能够按照技术经理拆分的任务按时按量交付；
2、熟悉Hadoop基本原理，熟悉HDFS文件存储及序列化、YARN资源调度方式等内容；
3、熟悉Spark执行原理，熟悉Spark RDD/SQL/DF/DS执行逻辑，了解Spark任务优化；
4、熟练使用Spark Streaming或Flink进行流式数据分析；
5、具有较好的数据分析能力，能够对于业务数据需求或问题进行思考和分析，通过Spark实现基本的分析过程。",10000,15000,12500,北京,本科,北京,2年
4037867,南京易联阳光信息技术,大数据开发（博士）,南京·秦淮区,3-4.5万,2024-06-15 04:00:38,民营,500-1000人,计算机软件,https://jobs.51job.com/nanjing-qhq/154446042.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 专业培训 年终奖金 周末双休 带薪年假,南京·秦淮区|无需经验|博士,"1、参与公司大数据平台的设计与开发，负责大数据架构的优化与改进。
2、负责大数据项目的实施，包括数据采集、数据清洗、数据建模、数据分析等环节。
3、利用大数据技术解决业务问题，提升公司的数据处理能力与效率。
4、开发大数据安全相关的工具与插件，提升大数据平台的安全性。
5、对大数据安全相关的前沿技术进行研究，为公司的大数据安全战略提供技术支持。

任职要求：
1、博士学历，计算机科学、数据科学、统计学等相关专业。
2、精通大数据相关技术，如Hadoop、Spark、Flink等。
3、熟悉数据仓库、数据湖等概念，具备数据治理经验者优先。
4、具备良好的编程能力，熟悉Java、Python、Scala等至少一种语言。
5、具有良好的数学和统计学基础，能够熟练运用机器学习算法进行数据分析。
6、具备良好的沟通能力和团队协作精神，能够与业务部门紧密合作。
7、在国际***学术会议或期刊上发表过论文者优先。",30000,45000,37500,南京,博士,江苏,无需经验
3063830,中国恩菲工程技术,大数据分析工程师,北京·海淀区,1.5-2.5万,2024-06-13 10:46:43,国企,1000-5000人,建筑/建材/工程,https://jobs.51job.com/beijing-hdq/122863611.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 补充医疗保险 出国机会 通讯补贴 餐饮补贴 交通补贴 年终奖金 定期体检,北京·海淀区|5-7年|本科,"岗位职责：
负责大数据平台技术架构，搭建高可用、高扩展、高性能、高负载等系统框架；
根据生产工艺需求进行数据模型的设计、开发及验证，进行模型和算法的优化；
构建数据挖掘算法，应用于企业生产管控，经营决策；
负责制定和优化大数据平台技术标准规范。
 
 任职要求
 1. 本科及以上，计算机相关专业
 2. 5年以上大数据开发及架构工作经验，搭建过亿万级数据量的大数据系统开发经验者优先；
 3. 擅长Java、Scala或Python开发语言，具备常用数据算法及数据挖掘的开发能力；
 4. 熟悉Hadoop架构及生态技术栈，如：HBase、Hive、MapReduce、Spark、SparkStreaming、Kafka、ElasticSearch、Flink、Sqoop、Zookeeper等开源组件；
 5. 具备完整的大数据开发能力，如数据采集、数据清洗、预处理、分布式存储、数据分析和数据挖掘、数据可视化及数据集成；
 6. 具有流程工业智能工厂大数据应用开发经验验者优先。",15000,25000,20000,北京,本科,北京,5-7年
8311597,内蒙古圆速蒙泰智能氢电商用车,大数据及车联网平台工程师,呼和浩特·新城区,1-2万,2024-06-14 11:29:51,民营,50-150人,新能源,https://jobs.51job.com/huhhot-xcq/153574616.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,节日福利 五险一金 交通补贴,呼和浩特·新城区|无需经验|本科,"岗位职责：
1.负责参与车联网数据平台设计与开发； 
2.负责功能模块的设计.编码调试； 3.负责所开发模块的单元测试以及性能优化等；
4.负责相关开发文档的编写；

任职要求：
1.本科及以上学历，计算机.软件等相关专业；
2.熟练掌握java开发语言
3.掌握常用web开发相关框架，如Spring、mybatis等； 
4.熟悉常用关系型数据库,如Mysql，熟悉SQL语句编写； 
5.具备车联网系统开发经验的优先
6.了解Scala编程语言、有HBase、Impala、Spark、Kafka等Hadoop生态圈工具使用经验者优先； 
7.优秀的编程能力，掌握Python/C/C++等编程语言，有模型端到端部署经验优先.
8.掌握主流框架中的一种或多种 (PyTorch、Tensorflow、caffe、MxNet等），对于大数据技术框架Hadoop/Spark有一定的了解；",10000,20000,15000,呼和浩特·新城区,本科,内蒙古,无需经验
2069220,南京群顶科技,大数据开发工程师,南京·建邺区,1.5-2.3万·13薪,2024-06-07 16:32:39,民营,150-500人,计算机软件,https://jobs.51job.com/nanjing-jyq/141671979.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 定期体检 通讯补贴 餐饮补贴 专业培训 弹性工作 股票期权 补充医疗保险 生日福利,南京·建邺区|3-5年|本科,"职位描述：
1. 负责数仓平台建设、数仓建模、技术预研；
2. 负责数仓实时或离线ETL的开发及优化；
3. 负责数据产品应用需求的开发和数据服务提供。
任职要求：
1、精通SQL/Java/Python一种或多种语言；
基本条件2、熟悉Flink/Spark/Kafka/HDFS/Zookeeper/ClickHouse/Hive等技术并具备实践经验；
3、熟悉三大运营商的骨干网、城域网、IDC接入网、PON网络；
4、熟练掌握使用TCP/IP协议、BGP/ISIS/OSPF等网络知识。
5、有网络流量数据分析经验者优先，如Netfiow、SNMP、DNS等数据开发经验。
6、善于与人交流沟通,善于主动发现和独立解决问题，做事严谨细心
7、需要有运营商行业经验",15000,23000,19000,南京,本科,江苏,3-5年
6042944,四川银行,金融科技部-大数据服务研发岗,成都·高新区,,2024-04-26 09:27:23,国企,1000-5000人,银行,https://jobs.51job.com/chengdu-gxq/152184642.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 专业培训 带薪年假 节日福利,成都·高新区|2年|本科,"职位描述:
1.负责推进数据服务类的项目（包括但不限于全行大数据平台、数据中台、数据湖、外部数据平台、数据共享服务平台）开发工作。
2.参与我行大数据服平台的架构设计和研发、大数据产品模块详细设计和开发。
3.参与大数据产品相关技术预研和攻关。
4.负责大数据服平台产品模块功能优化和产品性能优化。
5.参与大数据平台代码实现、单元测试、代码修改和维护等工作。
6.负责数据服务的可视化展示。
7.负责参与系统业务算法的开发，适当的参与设计，金融模型开发和优化。
8.负责推进日常数据服务专题工作，包括但不限于配合其他数据岗位开展数据挖掘模型开发优化、数据可视化展现、关系图谱研究等。
9.完成领导交办的其他工作。
岗位要求:
1.具有3年以上大数据开发相关工作经验。
2.熟悉敏捷研发过程，熟练使用DevOps 持续集成与交付，自动化部署与测试架构，熟悉Linux 环境，掌握docker、k8s等容器化技术，并具备相关系统部署和管理能力。
3.至少符合下列两项要求中的一项：
（1）熟练掌握Hadoop、Spark/Spark Steaming、Flink、HBase、Hive、ElasticSearch等大数据相关技术组件；
（2）熟练掌握 Python 的 Numpy、Pandas、Matplotlib、OpenCV、PIL 等库对数据进行挖掘分析及可视化处理。
4.熟练掌握SQL语句，有关系型数据库、分布式数据库使用经验，
5.熟练掌握机器学习，运用线性回归、逻辑回归、KNN、朴素贝叶斯、随机森林等算法，对数据进行预测和分类操作。
6.符合以下任意一种情况者优先：
（1）具有2年以上银行业大数据挖掘分析、大数据平台产品研发经验；
（2）具有2年以上银行业图数据库的系统开发经验；
（3）具有2年以上银行业AI中台建设优先
7.具备较强的工作责任心、综合分析能力、逻辑思维能力、学习能力、团队协作能力及创新能力，工作细心严谨，具有较好归纳总结和语言文字表达能力。
8.品行端正，具备较强的合规理念和风险意识，无不良记录。",0,0,0,成都,本科,四川,2年
6030016,成都中思远信息技术,大数据实施工程师,成都·武侯区,8千-1.3万,2024-06-14 17:06:38,民营,少于50人,计算机软件,https://jobs.51job.com/chengdu-whq/141349422.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 员工旅游 绩效奖金 年终奖金 生日福利 节日福利 周末双休,成都·武侯区|5-7年|大专,"主要工作职责
1. 负责各学校校本数据中心建设，包括项目管理、需求分析、功能设计、数据实施、测试、培训等；
2. 数据实施工作，梳理业务主题和数据主题并建立数据标准，根据数据治理产品配置式地实施包含但不限于数据采集、数据清洗、实时/离线ETL、数据质量管理、数据分析等；
3. 保证系统稳定高效运行，远程或现场支持问题解决和运维工作；
4. 开展现场用户相关售前和培训工作。

任职资格
1. 大专及以上学历，计算机相关专业；
2. 掌握Linux并能部署软件，掌握脚本语言shell或python；
3. 熟悉数据治理方法与应用，掌握Kettle等ETL工具，掌握数据仓库架构和建设思路；
4. 熟悉掌握SQl语句, mysql, sql server, oracle, hive中至少熟悉一项；
5. 有数据治理或其它大数据相关项目实施和运维经验；
6. 有项目管理经验或具备项目管理能力；
7. 熟悉帆软/永洪/Smart BI/PowerBI等BI工具之一；
8. 从事过教育行业或职业教育行业优先；
9. 必须具有良好的沟通协调能力及一定的文档编写能力；
10. 具有优秀的团队合作意识，思维严谨，责任心强，抗压能力强，客户服务意识好。",8000,13000,10500,成都,大专,四川,5-7年
193864,比亚迪,Java大数据开发工程师,深圳·坪山区,1.5-2.5万,2024-06-07 04:00:36,民营,10000人以上,汽车,https://jobs.51job.com/shenzhen-psq/154337539.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 免费班车 交通补贴 通讯补贴 专业培训 出国机会 绩效奖金 年终奖金 定期体检,深圳·坪山区|2年及以上|本科,"职位诱惑：
PB级别电池云服务数据！！！非常有挑战，机遇难得

岗位职责：
1. 大数据技术组件效能优化与业务适配：
 - 承担电池云服务数据相关的需求分析、开发与维护工作，精专于Spark、MapReduce等核心大数据技术栈，能够针对不同业务场景独立设计并实施高效的大数据处理方案。

 - 主导开展由主管指派的大数据主流技术组件基准性能评测，深度结合电池云服务业务逻辑，精心策划并执行细致入微的性能测试，旨在发掘并提升技术组件与业务深度融合的性能潜力。

2. 实时离线数据处理全链路管理：
 - 全面负责电池云服务实时和离线大数据需求的全过程管理，包括需求梳理、开发、单元测试、系统集成测试、部署上线以及日常运行监控等一系列环节。

 - 快速响应并妥善处理在大数据任务运行过程中出现的任何异常问题，确保数据服务始终保持高可用和高性能状态。

3. 项目上线后的性能优化与运维保障：
 - 积极参与电池云服务项目上线后的性能监测与深度分析工作，通过对系统运行数据的深入挖掘和解析，寻找性能瓶颈并提出针对性的优化方案，助力团队持续提升系统的整体效能。

 - 与团队紧密协作，为保障各项数据处理任务的稳定、高效运行提供有力的技术支持和决策依据，不断优化数据处理流程和架构，确保满足日益增长的业务需求。


岗位要求：

1. 计算机科学、软件工程或相关领域的本科及以上学历。 对大数据处理、数据库原理与数据仓库技术有深入理解和实践经验。

2. 技术技能：
 a. Apache Doris知识：要求具备扎实的Doris数据库使用和管理经验，精通Doris-DDL开发，能够进行表结构设计、索引优化、分区策略制定等，并对SQL查询性能进行深度优化
 b. 大数据处理技术：熟练掌握Spark框架，能够编写高效稳定的Spark作业，对Spark SQL、Spark Core、Spark Streaming等组件有实际项目应用经验。
 c. 数据迁移与同步技术：熟悉DataX工具的使用，能够配置和优化DataX任务，实现不同数据源之间的数据迁移和同步。
 d. 编程能力：至少掌握Python、Java、Scala中的一种，能够使用相应语言进行数据处理脚本编写、ETL开发、数据清洗、数据分析等任务。

3. 全链路开发运维能力：
 a. 具备良好的上下游沟通协调能力，能够将业务需求转化为数据解决方案，并联动运维团队，形成完整的数据开发与运维闭环。
 b. 熟悉数据开发全流程，包括需求分析、设计、编码、测试、部署、监控、性能优化等。
 c. 具备较强的数据项目管理能力，能够把控项目进度，确保项目按时高质量交付，同时对项目风险有敏锐的识别和防控能力。

5. 其它加分项：
 a. 有大数据平台运维经验，了解Hadoop、Hive、HBase等其他大数据组件。
 b. 熟悉Linux操作系统，具备Shell脚本编写能力。
 c. 具备良好的文档编写习惯，能够清晰阐述设计方案和技术实现过程

6. 综合素质：
 具备良好的团队协作精神，乐于接受挑战，能够在压力下高效工作，具备较强的问题解决能力。",15000,25000,20000,深圳,本科,广东,2年
7293976,中国联合网络通信有限公司吉林省,政企线-产品经理（大数据/智算/安全）,长春·朝阳区,25-35万/年,2024-06-11 11:05:25,国企,1000-5000人,通信/电信/网络设备,https://jobs.51job.com/changchun-cyq/154593418.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,,长春·朝阳区|3年及以上|本科,"岗位职责：
1、负责大数据、智算、安全业务技术发展趋势的分析研判，制订相应的推进举措；数据管理体系，完善组织运营，推动组织快速发展。
2、输出产品、技术与服务等相关解决方案，牵头重点项目售前支撑。
3、指导重点客户相关领域项目的交付和运营保障，完成重点客户服务闭环。

任职资格（资质）要求：
1、熟练掌握大数据、人工智能（AIGC）、算力（智算、超算、通算）、网络安全技术。
2、熟悉大数据、主流算力及安全产品及平台技术架构及操作。
3、操盘大数据、人工智能、云计算、大型网络安全等项目主导建设/服务经验者优先。
4、具有CISP、CISSP、CDMP、CDGA等认证者优先。
5、具备大数据、人工智能、算力、网络安全专业领域3年以上或相关IT领域7年以上工作经历，具有主导操盘大数据、人工智能、云计算、大型网络安全等项目主导建设/服务方面大型项目经验，具有良好的合作生态和行业口碑。",20833.33,29166.67,25000,长春,本科,吉林,3年
8806518,联通数字科技,大数据开发工程师,北京·西城区,,2024-06-08 04:00:18,国企,,通信/电信/网络设备,https://jobs.51job.com/beijing-xcq/156141533.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,,北京·西城区|3年及以上|本科,"工作职责：
1、参与运营商电信反诈、互联网反诈数据开发；
2、负责反欺诈处置系统数据仓库的开发、负责涉诈号码溯源系统的开发、负责互联网诈骗、黑灰产号码特写分析和标签系统的开发；
3、协同团队内部产品线、开发、测试等团队，推进产品高质量的开发、迭代；
4、协同相关项目角色，负责用户需求调研分析、客户沟通等工作，沉淀有价值的产品需求，帮助项目成功交付；
任职资格：
1、本科及以上学历，计算机、软件工程、统计学、应用数学等相关专业毕业优先；
2、有3年以上的大数据开发经验，熟悉hadoop体系，熟悉hive、spark、kafka、redis、flink等组件，sql基础扎实，业务理解能力强有实时数仓构建经验的优先；
3、熟悉离线数仓和实时数仓构建方法，熟悉指标体系和标签体系的建设；
4、具备极强的沟通能力和优秀的方案撰写表达能力，能协调整合多方资源推动项目进行；
5、对工作充满热情，富有创新精神，抗压能力强；具有一定的项目管理、协调和统筹经验，能够在工作职责之内配合团队工作的开展；
6、有电信运营商数据开发工作或者金融反欺诈数据开发工作者优先；
7、有使用过图数据库neo4j等进行过关系分析的工作者优先。",0,0,0,北京,本科,北京,3年
2500745,无锡英臻科技,大数据服务开发工程师,无锡·新吴区,1.5-3万,2024-06-14 08:22:35,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/wuxi-xwq/153712227.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 员工旅游 年终奖金 绩效奖金,无锡·新吴区|3年及以上|本科,"工作职责：
1、负责大数据分析平台的建设（数据仓库、ETL和数据湖方向）
2、负责数据中台服务与应用开发，完成公司内的项目开发及维护
3、负责根据公司数据战略制定技术研发路线
4、因应业务场景的扩展与规划演进，对大数据系统进行架构深入分析及系统优化，进一步提升系统的性能及数据处理能力
任职要求：
1、熟悉大数据数据仓库建模理论、数据模型设计方法和原则，并有相关的设计经验;
2、熟练使用Java开发语言，具有Java后端服务开发经验，有扎实的编程基础和数据结构基础;
3、良好的SQL语句功底，熟悉MySQL和HQL/Spark SQl，并有一定的SQL优化经验;
4、熟悉大数据常规解决方案，如Hadoop、Hive、Spark、flink等分布式存储与计算;
5、具备数据湖和数据仓库建设经验优先。例如：熟悉Apache Hudi，Apache Iceberg等常见数据湖中间件;
6、具备OLAP开发和建设经验的优先。例如：熟悉Apache Doris，ClickHouse等中间件;",15000,30000,22500,无锡,本科,江苏,3年
5356374,赣州市国有资产投资集团,大数据首席安全官,赣州,3.5-7万,2024-06-04 10:58:15,国企,500-1000人,多元化业务集团公司,https://jobs.51job.com/ganzhou/154627710.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 餐饮补贴 专业培训 绩效奖金 定期体检,赣州|5年及以上|博士,"1、45周岁以下，博士研究生及以上学历，计算机类、信息安全、通信等相关专业，中共党员优先；
2、5年以上信息化行业工作经验，3年以上信息安全等相关工作经验，熟悉大规模IDC网络结构、路由策略、演进趋势、流量流向模型等，承担过大中型企业或互联网企业的云安全规划和建设；
3、精通信息安全评估的理论和方法、等保2.0要求、安全加固和安全审计技术等，对安全有系统性的认识；
4、精通主流的网络安全和解决方案，熟悉TCP/IP协议族 、BGP、ISIS等路由协议，了解SDN、NFV相关理念及技术；
5、熟悉系统硬件架构、操作系统、数据库等运维，深入理解Linux系统，运维体系结构，精于云平台容量规划、架构设计、性能优化，了解业务高可用治理，包括架构优化、服务分级限流容错容灾等；
6、熟悉云计算架构、主流的网络安全产品及云安全产品、技术，对信息系统安全体系建设有深入的理解，有深厚的理论知识和实际操作经验；
7、熟悉数据安全治理、网络安全相关法律法规政策，熟悉行业网络及数据安全安全相关标准/规范，具备较强的宏观分析及行业研究能力，具有CISSP、CISP、HCIE、CCRC、CCIE等相关认证者优先。",35000,70000,52500,赣州,博士,江西,5年
5016302,湖北宽云网络科技,大数据开发工程师,襄阳,7千-1.3万,2024-06-13 09:55:33,民营,50-150人,计算机软件,https://jobs.51job.com/xiangyang/135809171.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 员工旅游 年终奖金 弹性工作 绩效奖金,襄阳|3-4年|本科,"岗位职责：
1、负责公司数据平台、数据仓库以及大数据架构的相关研发工作； 
2、负责数据采集、传输、计算、分析、存储等工作 
3、负责大数据量、高并发数据服务平台建设，提供稳定可靠的数据服务 
4、负责大数据相关前沿技术研究及实践；

任职要求： 
1、计算机相关专业本科或以上学历，3年以上开发经验
2、掌握分布式、高性能计算系统原理，熟悉进行数据采集、抽取、整合、提取和数据可视化等工作
3、掌握Elasticsearch的使用，以及相关技术和组件（HDFS、Hive、Hbase、Sqoop、Spark、Zookeeper、Yarn等）
4、熟悉分布式平台(Hadoop/Spark)工作原理与系统开发，具备一定的大数据架构设计能力
5、精通JAVA编程，熟悉Linux系统，熟悉Shell、Python等脚本语言
6、具有良好的团队合作能力，工作积极主动，良好的学习能力及沟通协助能力
7、有机器学习，自然语言处理、知识图谱等经验者优先；",7000,13000,10000,襄阳,本科,,3-4年
4799201,广东培正学院,数据科学与大数据技术教师,广州·花都区,1-1.2万·13薪,2024-03-29 16:06:45,非营利组织,500-1000人,教育/培训/院校,https://jobs.51job.com/guangzhou-hdq/154114372.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,年终奖金 定期体检 交通补贴 五险一金 餐饮补贴,广州·花都区|无需经验|硕士,"请前往人事处招聘系统注册和投递申请！！
一、岗位需求：数据科学与大数据技术专业教师1人；
要求：
1、要数据科学、人工智能及应用等计算机类相关专业，硕士及以上学位；
2、要求应聘者为未退休人员，；
3、分批进行面试，若录用则要求尽快到岗。
二、与我校签订劳动合同者薪酬范围：
专任教师：
讲师及以下职称（硕士学位）：13-16万
博士：16-25万
副教授：18-25万
教授：25万以上
注：高层次人才引进，学校实行一事一议。
2.福利待遇：
（1）提供20-130平米教师公寓租住，配置空调、热水器、床、衣柜、椅子等生活设施；
（2）享受五险一金，符合广州市入户条件的人员，学校可协助办理人才引进，迁入学校集体户；
（3）享受工作日午餐补贴、免费校园网络、免费使用健身设施、免费健康体检；
（4）享受带薪寒暑假；
（5）享受科研奖励和配套立项和成果奖励（详见学校科研处网站）；
（6）工作日有校车早中晚往返广州市中心，早晚往返花都区市中心，和固定车次往返地铁9号飞鹅岭站地铁口；
（7）学校具有职称自主评审权，按照国家规定，为符合条件的教师认定高校教师资格证及评聘职称。
三、应聘方式：
请登录广东培正学院人事处官方网站的招聘系统，注册个人账户，完善个人简历信息后，即可应聘意向岗位。",10000,12000,11000,广州,硕士,广东,无需经验
6898020,无锡数字城市建设发展,工业大数据产品经理,无锡·新吴区,8千-1.5万,2024-06-07 04:00:36,国企,少于50人,计算机软件,https://jobs.51job.com/wuxi-xwq/154272079.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,绩效奖金 定期体检 五险一金 餐饮补贴 通讯补贴,无锡·新吴区|5年及以上|本科,"岗位职责：
1.负责工业大数据、产业大数据相关领域产品体系建设，将大数据建设方法论产品化，研究和规划数据产品的功能，打造面向工业领域的应用产品；
2.基于调研和数据分析，制订出相应产品规划，并推动产品落地；基于优先级判断，合理协调相关团队工作；
3.负责围绕客户价值、业务发展的目标，通过内容运营、渠道合作、解决方案等方式，达到产品的使用推广及商业化目标；
4.负责调研文档、产品解决方案等相关文档及汇报文档编撰。
任职资格：
1.985、211院校统招本科及以上学历，统计学、金融、数学等相关专业，5年及以上相关工作经验；
2.熟悉数据要素、大数据平台的基础理论、前沿技术、数据价值应用与发展趋势，具备为政府、行业客户或企业客户提供IT业务咨询和规划的能力；
3.熟悉Axure、墨刀、X-mind等主流的产品设计工具，熟练掌握PPT、Word、Excel等；
4.熟悉数据接入、数据要素登记确权、数据授权及安全保护、数据共享交易，能够独立承担产品调研、方案编写、商业闭环思考等工作；
5.熟悉工业大数据、数据中台、数据分析和挖掘、数据建模，了解行业的需求状况、发展趋势，能够独立承担产品调研、方案编写、商业闭环思考等工作；
6.有通过数据挖掘实现商业闭环的经验者优先考虑；有数据要素、数字产品、产业大脑、产业金融、征信等B端产品经验者优先考虑；
7.具备PMP、NPDP、六西格玛、精益制造等相关项目经理、产品经理认证证书优先。",8000,15000,11500,无锡,本科,江苏,5年
4123637,苏州维信电子,助理工程师-大数据、统计学专业-2024届,苏州,6千-1.2万·14薪,2024-04-18 14:31:17,外资（欧美）,5000-10000人,电子技术/半导体/集成电路,https://jobs.51job.com/suzhou/152387153.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,免费班车 餐饮补贴 年终奖金,苏州|无需经验|本科,"该岗位主要负责运营部门信息化与自动化的提升，需要具备数据或统计相关知识

任职要求：2024届全日制本科及以上学历，数据、统计学相关专业",6000,12000,9000,苏州,本科,江苏,无需经验
3947085,云南云上云大数据产业发展,财务部经理岗,昆明,7千-1万,2024-06-14 13:05:29,国企,少于50人,政府/公共事业,https://jobs.51job.com/kunming/153165278.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,,昆明|5年及以上|本科,"一、岗位职责
1.全面负责公司财务部的日常管理工作；
2.负责制定并监督执行财务会计制度、规定和办法；
3.负责编制公司及部门财务预算、财务收支计划，统筹资金的使用，对执行中发生的问题及时提出改进意见；
4.负责核查公司货币资金、有价证券、固定资产是否账实相符；
5.负责审核费用报销凭证，并编制记账凭证、登记账簿及相关电子台账；
6.负责编制月、季、年度财务报表及合并财务报表，定期进行经营活动分析；
7.负责税务筹划及税务事项办理，防范税务风险；
8.负责实施融资贷款计划、拓展融资渠道、维护银企关系；
9.参与商务洽谈、尽职调查、收益测算、风险评估等投融资事项，为公司的投资、融资、并购、重组等重大决策事项提供建议；
10.协助内、外部审计工作；
11.完成上级交办的其他工作。
二、资格要求
1.年龄：1986年2月以后出生
2.学历：全日制本科以上学历；
3.专业：会计学、金融学、工商管理等经济类相关专业；
4.资格证书：具有中级及以上会计职称，持有注册会计师、税务师、资产评估师、咨询工程师资格证书优先；
5.工作经验：具有5年以上企业一般纳税人会计实操工作经验及3年以上企业财务管理工作经验；
6.其他要求：
(1)业绩要求：组织或主导单项的融资贷款业务规模2亿元以上；
(2)熟悉国家、云南省、昆明市财经法律法规和税收政策；
(3)具有清正廉洁的职业道德，良好的组织、协调、沟通能力和团队协作精神；
(4)熟练应用用友和金蝶财务软件；熟练操作报税系统及开票软件；
(5)熟练制作各类报表，撰写各类文书。",7000,10000,8500,昆明,本科,云南,5年
